,Unnamed: 0,highway,side,between,time,start_loc,end_loc,end_lat,end_lon,start_lat,start_lon,avg_lat,avg_lon,geohash
5654,5654,Durant Avenue,East,Cosburn Avenue and Plains Road,Anytime,Cosburn Avenue , Plains Road,43.69547700000001,-79.330842,43.69369499999999,-79.330113,43.694586,-79.3304775,dpz8df3
5655,5655,Durant Avenue,West,Mortimer Avenue and Cosburn Avenue,Anytime,Mortimer Avenue , Cosburn Avenue,43.69369499999999,-79.330113,43.69014,-79.32851550000002,43.691917499999995,-79.32931425000001,dpz8dcf
5656,5656,Durant Avenue,East,Sammon Avenue and Mortimer Avenue,Anytime,Sammon Avenue , Mortimer Avenue,43.69014,-79.3285155,43.688367,-79.3277145,43.6892535,-79.328115,dpz8dc7
5657,5657,Durant Avenue,East,A point 36.3 metres south of Memorial Park Avenue and a point 84.1 metres south of Memorial Park Avenue,Anytime,A point 36.3 metres south of Memorial Park Avenue , a point 84.1 metres south of Memorial Park Avenue,43.69189500000001,-79.3292535,43.69189500000001,-79.32925350000002,43.69189500000001,-79.32925350000001,dpz8dcf
5658,5658,Dustan Crescent,South,O'Connor Drive and Four Oaks Drive,Anytime,O'Connor Drive , Four Oaks Drive,43.69636800000001,-79.33937399999999,43.695909,-79.338024,43.6961385,-79.33869899999999,dpz8dde
5659,5659,East York Avenue,East,MacPhail Avenue and Mortimer Avenue,Anytime,MacPhail Avenue , Mortimer Avenue,43.685622,-79.3481625,43.684578000000016,-79.347771,43.685100000000006,-79.34796675,dpz8d2s
5660,5660,Eastdale Avenue,East,Secord Avenue and Lumsden Avenue,Anytime,Secord Avenue , Lumsden Avenue,43.695576,-79.30115550000001,43.69312799999999,-79.300062,43.694351999999995,-79.30060875000001,dpz8e6r
5661,5661,Eastdale Avenue,West,A point 116 metres north of Secord Avenue and a point 152.2 metres north of Secord Avenue,Anytime,A point 116 metres north of Secord Avenue , a point 152.2 metres north of Secord Avenue,43.69312799999999,-79.300062,43.69312799999999,-79.300062,43.69312799999999,-79.300062,dpz8e6p
5662,5662,Eaton Avenue,West,Selkirk Street and Aldwych Avenue,Anytime,Selkirk Street , Aldwych Avenue,43.68392099999999,-79.3447695,43.68250800000001,-79.344252,43.683214500000005,-79.34451075,dpz8d2r
5663,5663,Eldon Avenue,East,Danforth Avenue and Dentonia Park Avenue,Anytime,Danforth Avenue , Dentonia Park Avenue,43.692849,-79.292502,43.69050899999999,-79.291494,43.69167899999999,-79.291998,dpz8e9v
5664,5664,Elmont Drive,West,Rexleigh Drive and a point 49 metres south of Rexleigh Drive,Anytime,Rexleigh Drive , a point 49 metres south of Rexleigh Drive,43.70103899999999,-79.30427399999999,43.701039,-79.30426949999998,43.701038999999994,-79.30427174999998,dpz8e7s
5665,5665,Elmsdale Road,West,O'Connor Drive and Woodville Avenue,Anytime,O'Connor Drive , Woodville Avenue,43.69351500000001,-79.343775,43.69442399999999,-79.34409000000002,43.6939695,-79.34393250000001,dpz8d6p
5666,5666,Epsom Avenue,North,Oak Park Avenue and Westlake Avenue,Anytime,Oak Park Avenue , Westlake Avenue,43.691598000000006,-79.30703249999999,43.691112,-79.30917,43.691355,-79.30810124999999,dpz8e3c
5667,5667,Esandar Drive,South,Laird Drive and the easterly end,Anytime,Laird Drive , the easterly end,43.648690000000045,-79.38543999999996,43.705287,-79.36146,43.67698850000002,-79.37344999999998,dpz83z4
5668,5668,Esandar Drive,North,Laird Drive and the easterly end,Anytime,Laird Drive , the easterly end,43.648690000000045,-79.38543999999996,43.705287,-79.36146,43.67698850000002,-79.37344999999998,dpz83z4
5669,5669,Esandar Drive,East,Industrial Street and a point 36.6 metres south,Anytime,Industrial Street , a point 36.6 metres south,43.648690000000045,-79.38543999999996,43.708374,-79.35713100000002,43.67853200000002,-79.3712855,dpz83z7
5670,5670,Esandar Drive,Both,Laird Drive and Industrial Street,Anytime,Laird Drive , Industrial Street,43.708374,-79.357131,43.705287,-79.36146,43.706830499999995,-79.3592955,dpz8dhs
5671,5671,Everett Crescent,North,Wallington Avenue and Oak Park Avenue,Anytime,Wallington Avenue , Oak Park Avenue,43.696259999999995,-79.3118205,43.694919,-79.30930049999998,43.6955895,-79.31056049999998,dpz8e4x
5672,5672,Everett Crescent,East,Wallington Avenue and Oak Park Avenue,Anytime,Wallington Avenue , Oak Park Avenue,43.696259999999995,-79.3118205,43.694919,-79.30930049999998,43.6955895,-79.31056049999998,dpz8e4x
5673,5673,Everett Crescent,West and south,A point 22 metres north of a point opposite the north limit of Hamstead Avenue and a point 27.5 metres north and west,Anytime,A point 22 metres north of a point opposite the north limit of Hamstead Avenue , a point 27.5 metres north ,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999995,43.648690000000045,-79.38543999999996,dpz83d1
5674,5674,Evergreen Gardens,North,A point 18.5 metres east of Windmill Road and a point 100.5 metres east of Windmill Road,Anytime,A point 18.5 metres east of Windmill Road , a point 100.5 metres east of Windmill Road,43.695674999999994,-79.3731825,43.695675,-79.3731825,43.695674999999994,-79.3731825,dpz89fd
5675,5675,Evergreen Gardens,South,Bayview Heights Drive and a point 111 metres west of Bayview Heights Drive,Anytime,Bayview Heights Drive , a point 111 metres west of Bayview Heights Drive,43.696053,-79.37141399999999,43.696053000000006,-79.37141399999999,43.696053000000006,-79.37141399999999,dpz89fe
5676,5676,Fairland Road,Both,Laird Drive and Brentcliffe Road,"8:30 a.m. to 11:00 a.m., Mon. to Fri.",Laird Drive , Brentcliffe Road,43.717428000000005,-79.3645335,43.717059000000006,-79.36615350000002,43.71724350000001,-79.36534350000001,dpz89yr
5677,5677,Fairside Avenue,West,Cosburn Avenue and Barker Avenue,Anytime,Cosburn Avenue , Barker Avenue,43.69212900000001,-79.3260765,43.69434299999999,-79.3269765,43.693236,-79.3265265,dpz8dfh
5678,5678,Fairside Avenue,East,Mortimer Avenue and Barker Avenue,"8:00 a.m. to 10:00 a.m., 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Mortimer Avenue , Barker Avenue,43.69212900000001,-79.3260765,43.690806,-79.32550499999998,43.6914675,-79.32579074999998,dpz8dcu
5679,5679,Fairside Avenue,West,Mortimer Avenue and Barker Avenue,Anytime,Mortimer Avenue , Barker Avenue,43.69212900000001,-79.3260765,43.690806,-79.32550499999998,43.6914675,-79.32579074999998,dpz8dcu
5680,5680,Ferris Road,West,Dawes Road and Glenburn Avenue,Anytime,Dawes Road , Glenburn Avenue,43.705926000000005,-79.2970605,43.706385,-79.2954045,43.7061555,-79.2962325,dpz8es6
5681,5681,Ferris Road,North,Plaxton Drive and a point 45.5 metres west of Plaxton Drive,Anytime,Plaxton Drive , a point 45.5 metres west of Plaxton Drive,43.70396400000001,-79.3010115,43.703964000000006,-79.3010115,43.70396400000001,-79.3010115,dpz8ekn
5682,5682,Ferris Road,North,Rexleigh Drive and a point 134 metres west of Rexleigh Drive,Anytime,Rexleigh Drive , a point 134 metres west of Rexleigh Drive,43.70029199999999,-79.3053405,43.70029199999999,-79.3053405,43.70029199999999,-79.3053405,dpz8e77
5683,5683,Field Avenue,North,Bessborough Drive and Hanna Road,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Bessborough Drive , Hanna Road,43.706097,-79.369794,43.706205,-79.3711215,43.706151,-79.37045775,dpz89uk
5684,5684,Fleming Crescent,North,Bayview Avenue and Donegall Drive,Anytime,Bayview Avenue , Donegall Drive,43.709949,-79.375437,43.70693399999999,-79.3756215,43.70844149999999,-79.37552925,dpz89ub
5685,5685,Fleming Crescent,East,Donegall Drive (north intersection) and a point 69 metres south,Anytime,Donegall Drive (north intersection) , a point 69 metres south,43.67846699999999,-79.38268199999999,43.709949,-79.375437,43.694207999999996,-79.3790595,dpz89dm
5686,5686,Fleming Crescent,East,A point 69 metres south of Donegall Drive (north intersection) and Parkhurst Boulevard,"6:30 p.m. to 10:30 p.m. daily, except 12 p.m. to 10:30 p.m., Sat.",A point 69 metres south of Donegall Drive (north intersection) , Parkhurst Boulevard,43.708833,-79.3735245,43.709949,-79.37543699999998,43.709391,-79.37448074999999,dpz89v1
5687,5687,Fleming Crescent,West,Donegall Drive (north intersection) and a point 27.5 metres south,Anytime,Donegall Drive (north intersection) , a point 27.5 metres south,43.67846699999999,-79.38268199999999,43.709949,-79.375437,43.694207999999996,-79.3790595,dpz89dm
5688,5688,Fleming Crescent,South and east,Parkhurst Boulevard and Donegall Drive (south intersection),Anytime,Parkhurst Boulevard , Donegall Drive (south intersection),43.709949,-79.375437,43.708833,-79.3735245,43.709391,-79.37448075,dpz89v1
5689,5689,Four Oaks Gate,North,Don Mills Road and a point 70 metres east of Don Mills Road,Anytime,Don Mills Road , a point 70 metres east of Don Mills Road,43.696296000000004,-79.33964175,43.696296000000004,-79.33964175,43.696296000000004,-79.33964175,dpz8ddd
5690,5690,Four Oaks Gate,South,Don Mills Road and Dustan Crescent,Anytime,Don Mills Road , Dustan Crescent,43.69636800000001,-79.33937399999999,43.696296000000004,-79.33964175,43.696332000000005,-79.339507875,dpz8ddd
5691,5691,Four Oaks Gate,South,O'Connor Drive and Dustan Crescent,8:00 a.m. to 6:00 p.m.,O'Connor Drive , Dustan Crescent,43.69636800000001,-79.33937399999999,43.696709999999996,-79.33422599999999,43.696539,-79.33679999999998,dpz8dds
5692,5692,Frankdale Avenue,West,A point approximately 34.5 metres north of Milverton Boulevard and Sammon Avenue,Anytime,A point approximately 34.5 metres north of Milverton Boulevard , Sammon Avenue,43.68666600000002,-79.335666,43.68447900000001,-79.3347345,43.68557250000001,-79.33520025,dpz8d8t
5693,5693,Frater Avenue,North,Binswood Avenue and Glebemount Avenue,Anytime,Binswood Avenue , Glebemount Avenue,43.69071600000001,-79.320312,43.69028399999999,-79.32234150000002,43.6905,-79.32132675000001,dpz8dcx
5694,5694,Frater Avenue,South,Woodbine Avenue and Woodmount Avenue,"8:00 a.m. to 10:00 a.m., 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Woodbine Avenue , Woodmount Avenue,43.69126500000001,-79.3178325,43.69176900000002,-79.315416,43.69151700000002,-79.31662424999999,dpz8e1g
5695,5695,Frater Avenue,North,Valor Boulevard and a point 18.15 metres east of the west limit of Furnival Road,Anytime,Valor Boulevard , a point 18.15 metres east of the west limit of Furnival Road,43.71082311171871,-79.30287761525022,43.70965748681609,-79.30305654597889,43.7102402992674,-79.30296708061456,dpz8emj
5696,5696,Gamble Avenue,North,A point 213.5 metres east of Pape Avenue and a point 277 metres east of Pape Avenue,Anytime,A point 213.5 metres east of Pape Avenue , a point 277 metres east of Pape Avenue,43.690383,-79.349184,43.690383,-79.349184,43.690383,-79.349184,dpz8d3e
5697,5697,Gamble Avenue,South,A point 149 metres east of Pape Avenue and Todmorden Lane,Anytime,A point 149 metres east of Pape Avenue , Todmorden Lane,43.69104,-79.345728,43.690383,-79.349184,43.6907115,-79.347456,dpz8d3s
5698,5698,Gamble Avenue,South,Broadview Avenue and Pape Avenue,Anytime,Broadview Avenue , Pape Avenue,43.690383,-79.349184,43.68929399999999,-79.35494399999997,43.68983849999999,-79.35206399999998,dpz8d33
5699,5699,Gardens Crescent,South,O'Connor Drive and Westview Boulevard,Anytime,O'Connor Drive , Westview Boulevard,43.70772600000001,-79.309701,43.708347,-79.3107,43.708036500000006,-79.31020050000001,dpz8ekb
5700,5700,Gatwick Avenue,North,Chisholm Avenue and Oak Park Avenue,Anytime,Chisholm Avenue , Oak Park Avenue,43.68971699999999,-79.3085535,43.69072500000002,-79.304202,43.69022100000001,-79.30637775,dpz8e3d
5701,5701,Gatwick Avenue,South,Oak Park Avenue and a point 36.5 metres east of Oak Park Avenue,Anytime,Oak Park Avenue , a point 36.5 metres east of Oak Park Avenue,43.68971699999999,-79.3085535,43.68971699999999,-79.3085535,43.68971699999999,-79.3085535,dpz8e33
5702,5702,Glebemount Avenue,West,Dunkirk Road and Sammon Avenue,"8:00 a.m. to 10:00 a.m., 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Dunkirk Road , Sammon Avenue,43.690023,-79.3199655,43.692264,-79.32099149999998,43.691143499999995,-79.32047849999998,dpz8e18
5703,5703,Glebemount Avenue,East,Cosburn Avenue and Barker Avenue,Anytime,Cosburn Avenue , Barker Avenue,43.693128000000016,-79.3213605,43.695504,-79.32162149999998,43.69431600000001,-79.32149099999998,dpz8dfr
5704,5704,Glebemount Avenue,East,Dunkirk Road and Sammon Road,Anytime,Dunkirk Road , Sammon Road,43.690023,-79.31996099999999,43.692264,-79.32099149999998,43.691143499999995,-79.32047624999998,dpz8e18
5705,5705,Glebemount Avenue,East,Queensdale Avenue and a point 38 metres south of Springdale Bouelvard,Anytime,Queensdale Avenue , a point 38 metres south of Springdale Bouelvard,43.688601000000006,-79.319313,43.689312,-79.31961,43.6889565,-79.31946149999999,dpz8e13
5706,5706,Lane,Both,"North of Millwood Road and Donegall Drive, first east of Bayview Avenue",Anytime,North of Millwood Road ," Donegall Drive, first east of Bayview Avenue",43.70478200926264,-79.37478922081445,43.70429486218219,-79.36609507823675,43.70453843572241,-79.3704421495256,dpz89uh
5707,5707,Lane,Both,"Millwood Road and north end of lane, first east of Airdrie Road",Anytime,Millwood Road ," north end of lane, first east of Airdrie Road",43.70302016545879,-79.36589016731958,43.701882365986364,-79.38625522980962,43.70245126572257,-79.3760726985646,dpz89gb
5708,5708,Lane,Both,"Mortimer Avenue and north end of lane north of Floyd Avenue, west of Pape Avenue",Anytime,Mortimer Avenue ," north end of lane north of Floyd Avenue, west of Pape Avenue",43.676178897946436,-79.34375602003165,43.69139482768527,-79.3208165856786,43.68378686281585,-79.33228630285512,dpz8d8r
5709,5709,Lane,East,"Mortimer Avenue and the lane south of MacPhail Avenue, first west of East York Avenue",Anytime,Mortimer Avenue ," the lane south of MacPhail Avenue, first west of East York Avenue",43.84638000000001,-79.4156715,43.69139482768527,-79.3208165856786,43.76888741384264,-79.36824404283931,dpz8czv
5710,5710,Lane,Both,"Mortimer Avenue and the lane north of MacPhail Avenue, first west of Pape Avenue",Anytime,Mortimer Avenue ," the lane north of MacPhail Avenue, first west of Pape Avenue",43.684609352193846,-79.34758736572186,43.69139482768527,-79.3208165856786,43.68800208993956,-79.33420197570024,dpz8d9n
5711,5711,Lane,Both,"Mortimer Avenue and Memorial Park Avenue, first east of Donlands Avenue",Anytime,Mortimer Avenue ," Memorial Park Avenue, first east of Donl",43.69083143754278,-79.33419696728951,43.69139482768527,-79.3208165856786,43.69111313261403,-79.32750677648406,dpz8dce
5712,5712,Lane,Both,"Pape Avenue and Donlands Avenue, first north of O'Connor Drive",Anytime,Pape Avenue , Donl,43.648690000000045,-79.38543999999996,43.676178897946436,-79.34375602003165,43.662434448973244,-79.36459801001581,dpz86h8
5713,5713,Lane,Both,"Plains Road and O'Connor Drive, east of Coxwell Avenue",Anytime,Plains Road ," O'Connor Drive, east of Coxwell Avenue",43.68242859023846,-79.32321097544117,43.69723082988236,-79.32269817994606,43.68982971006041,-79.32295457769362,dpz8dcq
5714,5714,Lane,Both,"Plaxton Drive and west end of lane, first north of Glen Robert Drive",Anytime,Plaxton Drive ," west end of lane, first north of Glen Robert Drive",43.70453664956221,-79.30280516269612,43.70580991174448,-79.30183237989353,43.70517328065334,-79.30231877129482,dpz8ekm
5715,5715,Krawchuk Lane,Both,Randolph Road and Southvale Drive,Anytime,R,olph Road ,43.703190000000006,-79.36212825000001,43.703190000000006,-79.36212825000001,43.703190000000006,-79.36212825000001,dpz8d5f
5716,5716,Lane,Both,"St. Clair Avenue East and Gardens Crescent, east of O'Connor Drive",Anytime,St. Clair Avenue East ," Gardens Crescent, east of O'Connor Drive",43.707821379267145,-79.30904002141227,43.69005801117535,-79.38485244552025,43.69893969522125,-79.34694623346627,dpz8d7j
5717,5717,Lane,Both,"Sammon Avenue and Floyd Avenue, first east of Pape Avenue",Anytime,Sammon Avenue ," Floyd Avenue, first east of Pape Avenue",43.68823473890662,-79.34446322021587,43.690102694915296,-79.31958434665027,43.689168716910956,-79.33202378343307,dpz8dc2
5718,5718,Lane,Both,"Sammon Avenue and Floyd Avenue, first west of Donlands Avenue",Anytime,Sammon Avenue ," Floyd Avenue, first west of Donl",43.68823473890662,-79.34446322021587,43.690102694915296,-79.31958434665027,43.689168716910956,-79.33202378343307,dpz8dc2
5719,5719,Lane,Both,"Sandra Road and north end, first west of O'Connor Drive",Anytime,S,ra Road ,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999995,43.648690000000045,-79.38543999999996,dpz83d1
5720,5720,Lane,Both,"Sibley Avenue and Victoria Park Avenue, first north of Danforth Avenue",Anytime,Sibley Avenue ," Victoria Park Avenue, first north of Danforth Avenue",43.683672428400456,-79.28521980945354,43.69138936713066,-79.29318976087704,43.687530897765555,-79.28920478516528,dpz8e9p
5721,5721,Lane,Both,"Strathmore Boulevard and Milverton Boulevard, first east of Woodbine Avenue",Anytime,Strathmore Boulevard ," Milverton Boulevard, first east of Woodbine Avenue",43.68907090368216,-79.31409727205849,43.68550235220685,-79.3176171274442,43.6872866279445,-79.31585719975135,dpz8e15
5722,5722,Lane,East,"Sutherland Avenue and lane north of Danforth Avenue, west of Victoria Park Avenue",Anytime,Sutherl, Avenue ,43.742994649052704,-79.42387010219313,43.648690000000045,-79.38543999999995,43.695842324526375,-79.40465505109654,dpz894e
5723,5723,Lane,Both,"Sutherland Drive and Laird Drive, first north of Eglinton Avenue East",Anytime,Sutherl, Drive ,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999995,43.648690000000045,-79.38543999999996,dpz83d1
